permutation,null_type,group_id,ppi_group,count,mean,sem
854,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12837,0.4852617163651351,0.002529618705706901
854,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,891794,0.5006425358213465,0.000306008633668293
854,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,707224,0.49875331838311,0.00034249426613994406
854,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82945,0.4978379344509382,0.0010161465913061261
854,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2603,0.5105427892097728,0.005946075590929395
855,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12691,0.5096094565812511,0.0025559603021874334
855,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,879616,0.4994352481770978,0.0003064811160856019
855,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,716681,0.49845180159705454,0.00034118391012249495
855,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,84071,0.5078078598066367,0.0010174402977707524
855,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2502,0.5720459699289783,0.006028743037037748
856,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12670,0.4722880369450773,0.00252598166410159
856,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,869802,0.49834050637851834,0.00031003245774500473
856,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,719643,0.5027007583194507,0.0003392317549545337
856,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,90051,0.5070733154242894,0.0009698864002049675
856,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5237,0.5519228685311336,0.004130300756221427
857,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12811,0.493256056658732,0.002510232842564885
857,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,874004,0.49694719558021766,0.00030728725795789756
857,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,723075,0.5051817597861711,0.00034192921976749233
857,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83288,0.48577477051550727,0.0009958931545966895
857,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2383,0.43158055417924596,0.005868341663004214
858,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12857,0.521092643505939,0.0025716591753666288
858,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885649,0.5049390533593145,0.000308795862928181
858,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,703864,0.4974933431864276,0.00034227426093149174
858,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,87217,0.4804479531752221,0.0009500451647804157
858,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2293,0.4505901882251085,0.00548488123792233
859,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12710,0.5069937555779371,0.002538148252583374
859,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,878792,0.4958992445287686,0.0003058322235405245
859,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,718213,0.5021011609280032,0.0003429621769700741
859,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81125,0.5133643861075041,0.0010232988475631425
859,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4721,0.574617418039529,0.004104702271203282
860,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12656,0.48924954848077223,0.002528458941879092
860,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885243,0.49652212363679327,0.0003050821180852286
860,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,714785,0.5043313477824649,0.000343470503723263
860,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,80869,0.5068917595237321,0.001035291222425484
860,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3850,0.5687939300395215,0.004525105355494439
861,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12723,0.5166031185407914,0.002561497706266214
861,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,843030,0.49642164863548177,0.00031401830131994426
861,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,746941,0.5011803840075116,0.0003344663827321644
861,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,92045,0.5161778097559139,0.0009560750673320005
861,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2664,0.577487021882165,0.005555866123752926
862,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12839,0.511064534030054,0.0025086099806443957
862,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,908539,0.49909791014664623,0.0003022175763044011
862,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,687898,0.49683920748594157,0.0003489838911966404
862,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,78206,0.5240267941490665,0.0010350215947290873
862,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6238,0.5698450054255457,0.0031895668271391237
863,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12852,0.5037504514876012,0.0026232900519851223
863,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,896979,0.4987750198560395,0.00030555706512946083
863,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,699821,0.50168140082941,0.00034345015212581745
863,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,80242,0.4817916685870979,0.0009979294248680574
863,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5667,0.42702699508516123,0.0035589323360823637
864,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12814,0.49353946561668965,0.002529615242768832
864,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,900368,0.5006944107979073,0.0003043717067615685
864,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,693794,0.4997687039260223,0.0003465618955306261
864,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,84766,0.5048292336661176,0.0009875973310382944
864,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5661,0.4793107926640775,0.0035109229647247563
865,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12967,0.5306799105397595,0.002503863414965449
865,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,876155,0.5061891529310144,0.00031064831434393994
865,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,723056,0.49434017946329545,0.0003379786889909974
865,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76790,0.48125946237755723,0.0010118867529444763
865,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2912,0.4993689765231086,0.005203274324351228
866,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12783,0.5401781180408225,0.002562117641438372
866,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,908710,0.5026969017789236,0.00030220327106213955
866,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,689944,0.4973582051306055,0.00034865081013674436
866,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,77954,0.4912607364724776,0.0010324295681055486
866,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2490,0.5084885286643394,0.005653895840513852
867,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12649,0.5083013607944182,0.0025880212359884625
867,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,900553,0.5075759090844109,0.0003044247372443397
867,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,709714,0.49069542968423224,0.00034311064139703405
867,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,71533,0.49019613302874115,0.0010637597220760694
867,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2954,0.540898712085352,0.00457730587745749
868,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12683,0.5027770015375611,0.002560274945860327
868,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,892765,0.4974782488449882,0.0003051066970981738
868,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,706413,0.5015585337939138,0.00034410043371858396
868,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,80540,0.5176938747383285,0.0010224351239495333
868,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5002,0.5947953176063662,0.0036835479736742876
869,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12491,0.5009256954613662,0.002565505517785788
869,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,883302,0.5088590182397262,0.0003080217271580139
869,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,711163,0.4907009664679543,0.00034184384354481417
869,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,85173,0.4882170798828378,0.0009647672694515685
869,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5274,0.46850950644439787,0.0036880769796281154
870,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12852,0.49366096309415947,0.0025626466112430245
870,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885296,0.5008151791496736,0.00030653693337067106
870,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,716871,0.5008949617631324,0.00034111985203814455
870,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,78577,0.4976754933924836,0.0010288761934605997
870,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3807,0.4195316501511434,0.0046386454549862295
871,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12996,0.4894241136566352,0.002524854132498491
871,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,873158,0.497442763475745,0.0003087701563035412
871,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,707419,0.5008265715474298,0.0003433024779560512
871,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,92861,0.5044508429167595,0.0009493255375890305
871,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,7286,0.6039030416978478,0.003350683153704593
872,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12855,0.5092174450578643,0.0025493403748921457
872,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,882728,0.49623273438455134,0.0003069544745848583
872,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,710101,0.503696380094632,0.000342532803273671
872,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,84693,0.5131359676961867,0.0009962699218120017
872,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3343,0.55079487511012,0.005013978364250173
873,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12708,0.47857272231561293,0.0025195646965922493
873,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,892195,0.5000062066175854,0.0003069487144854982
873,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,710051,0.501193758493393,0.00034127712135815114
873,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76503,0.4964607311751223,0.001036515956840437
873,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4104,0.5434582339142474,0.004071541334672037
874,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12639,0.48679424075370414,0.0025549210944479143
874,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885544,0.4959950857582393,0.00030831025412621926
874,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,702614,0.5060037878525936,0.0003425757226958742
874,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,87664,0.4975046842556929,0.0009732439408522403
874,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5259,0.4553356263368827,0.00389169243290622
875,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12680,0.4989526191219263,0.002595585402192358
875,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,922474,0.5047598982502661,0.00029889400196720235
875,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,679138,0.4954185043894612,0.00035182182280623226
875,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76533,0.4889428078893716,0.0010546299295065725
875,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2895,0.5153327838083365,0.005446447490357363
876,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12829,0.5267412225081798,0.0025594461677646537
876,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,884732,0.5039898032027377,0.0003079358053612539
876,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,709301,0.49424619398100567,0.00034171543939725055
876,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83577,0.5089576813582554,0.0009815076397803458
876,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5122,0.49113332314955926,0.004021029971930725
877,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12759,0.5109628761080569,0.0026198381245146913
877,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,900416,0.49935385874814686,0.000304155018816213
877,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,701236,0.5011427044912589,0.00034501851273585805
877,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76224,0.49711625677422894,0.001056787443813471
877,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3085,0.5466306991572834,0.005407633768074021
878,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12797,0.5040216099809252,0.002500759198620811
878,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,917276,0.4994585512489273,0.00030098746719409955
878,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,676714,0.4989259438773741,0.0003517006158831723
878,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82955,0.5130763477976655,0.0010038809264617116
878,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5819,0.5596802509071248,0.003742539972033803
879,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12685,0.4863950530219696,0.0025297504250206154
879,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,916128,0.495738576298636,0.0003000034728223516
879,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,690545,0.5044318560972539,0.0003482450266508877
879,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,75555,0.5010109614118532,0.0010729129544000764
879,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2490,0.48730572905376,0.006094055537895368
880,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12713,0.4786917340602662,0.002510444342883466
880,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,881362,0.49412729948966067,0.00030517239169770345
880,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,714982,0.5058446493133602,0.0003441044577172375
880,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82325,0.5179635627697159,0.0010163354878084453
880,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2338,0.5062434134288597,0.006067361299354123
881,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12834,0.5040121203093147,0.0025697393352446967
881,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,901110,0.5008318233421738,0.00030521472852854743
881,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,699100,0.4989800054290487,0.0003432956301049244
881,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,78832,0.5078755347320248,0.0010437407778499915
881,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3685,0.4697766022561238,0.004526492089513917
882,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12691,0.4824956564773509,0.0025214193302551305
882,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,888146,0.5024208869113436,0.00030720605414517047
882,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,707682,0.49829557945530567,0.0003422466484603467
882,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83962,0.4948800046465381,0.000985544409247561
882,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3080,0.49062211012427726,0.00486762326206663
883,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12888,0.5040814287875145,0.0025788656657889297
883,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,882750,0.49919050799173625,0.00030770688384234375
883,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,713169,0.5012262114643421,0.00034095729240610716
883,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,84240,0.4967563988801665,0.0009921408996687333
883,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2514,0.49165363767994313,0.005782246606863548
884,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12545,0.5072503858807483,0.002595028247425259
884,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,861543,0.5027371953541557,0.00031075275215706056
884,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,731862,0.49604931345318565,0.0003367857305360473
884,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,85133,0.49597182413002644,0.0009965143056565034
884,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4478,0.5186122693647818,0.004304441000312657
885,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12764,0.4728046939514718,0.0025431544216124678
885,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,862155,0.4999341777542928,0.00031126049203852613
885,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,734664,0.49908268662449956,0.0003365944663312051
885,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81899,0.515859707729066,0.001011364009999247
885,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4079,0.4895583659310829,0.004406454791789493
886,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12822,0.5076463294122628,0.0025386742423021583
886,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,923675,0.4965842495951451,0.0002993540293398788
886,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,686561,0.5013513811060452,0.00034945820570348276
886,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,70563,0.5184117263222191,0.0010944487400921968
886,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1940,0.486410546748029,0.006489856596013212
887,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12875,0.479365898717803,0.002542353403682519
887,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,915554,0.491824669327847,0.0003004676165454882
887,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,696193,0.5067340206982974,0.0003467313091934609
887,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,67416,0.5249784471158202,0.0011155785234274235
887,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1682,0.480735381292784,0.006683350906581774
888,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12908,0.5072660573421326,0.0025221478817684315
888,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,888065,0.5002906350780337,0.00030880268149543105
888,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,709471,0.5007171473025573,0.00034004848376665474
888,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82385,0.4899684549582568,0.000985098180624233
888,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2732,0.5065568571478307,0.005274281800673018
889,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12573,0.4957354552840107,0.0024939131806984162
889,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885067,0.49876969646949987,0.00030607837444673517
889,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,703453,0.4980646250388339,0.0003436346454776489
889,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,92685,0.5171895426604954,0.0009657923273354098
889,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3625,0.5644871991199095,0.004988179448496077
890,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12963,0.5108473205521264,0.0025666910673723684
890,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,876320,0.4938626946169041,0.00030864864170659245
890,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,721599,0.5063246987923484,0.00033930540504064315
890,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83552,0.5167956426551603,0.0009945228184597172
890,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2969,0.5364174186762306,0.0048867644161910565
891,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12851,0.51752312534458,0.002523008777992022
891,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,873640,0.49872895596795586,0.00030821483263020563
891,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,717184,0.49787514978855246,0.00034101335799581505
891,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,88537,0.5185131349792637,0.0009787846500669513
891,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5191,0.49926244799791475,0.00412995552306309
892,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12713,0.49428060194789863,0.0024899117609840584
892,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,893372,0.5017759501331645,0.00030332196229156664
892,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,703619,0.4963431872962197,0.00034626588866211927
892,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82889,0.5005354607827686,0.0010243022089237916
892,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2968,0.6010188194279917,0.005332146838468425
893,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12982,0.5324818312407451,0.0025865842080834227
893,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,899003,0.5013853220232948,0.000305640015366771
893,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,694174,0.5007904091226738,0.0003451112171772483
893,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,87714,0.47431570190826544,0.0009500064030174095
893,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3530,0.45072687609766965,0.004583498177838185
894,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12794,0.4947724513830094,0.002562037120591837
894,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,906642,0.4997511174397016,0.0003025389593551257
894,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,693081,0.5007979229769483,0.0003482607175327094
894,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,77339,0.48755111844040006,0.0010267904814197512
894,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5705,0.6187859971283249,0.0037283615755368937
895,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12905,0.4894919180775852,0.0025368967333509
895,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,889422,0.5014729084411752,0.00030628359240081386
895,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,720148,0.4971319701003753,0.0003395171484920536
895,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,73500,0.49092789587277125,0.0010561246445702705
895,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1428,0.4671793349963282,0.006965889464797356
896,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12818,0.4834399415014416,0.00248467386520376
896,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,861763,0.503704116731467,0.00030895226719823905
896,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,727817,0.49712357501221616,0.0003390205185353014
896,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,84855,0.4762334594469839,0.0010177624592701642
896,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,8308,0.5258471798141197,0.0033099858519142497
